"relative_path","bytes","last_write_time"
"documentation/system_design/new_design/training_and_annotation_protocol.md","5990","2026-06-05T22:01:48"
"documentation/system_design/new_design/validation_and_labeling_protocol_v2.md","7244","2026-06-05T22:01:48"
"Empirical Evidence.pdf","330025","2026-06-06T18:25:39"
"exports/annotations_LLM/batch_001/annotation_llm.json","703947","2026-05-29T01:54:46"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/image_manifest.csv","25272","2026-05-28T22:17:12"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/image_manifest.json","47920","2026-05-28T22:17:12"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/001_mobile_night_video_20250529_205107_frame_0099.jpg","118810","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/002_seed_streetlight_dataset_train_train_set_2_frame_34_jpg.rf.eJ0Jen1cNbRPpGGRgUSS.jpg","45020","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/003_mobile_night_video_5616515181548_frame_0074.jpg","132558","2026-05-13T03:42:08"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/004_seed_streetlight_dataset_valid_train_set_2_frame_15_jpg.rf.nAgCu0sqgGK0D4PvvA1c.jpg","40953","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/005_mobile_night_video_20250529_211431_frame_0042.jpg","153872","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/006_seed_streetlight_dataset_test_train_set_2_frame_31_jpg.rf.YUNiP0Fiw3t7Apx1Goc6.jpg","109890","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/007_mobile_night_video_561651518145_frame_0013.jpg","95125","2026-05-13T03:42:06"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/008_seed_streetlight_dataset_train_train_set_2_frame_33_jpg.rf.SIfKCgTe8F8TGOxp03Rj.jpg","53914","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/009_mobile_night_video_20250529_205304_frame_0075.jpg","116672","2026-05-13T03:42:02"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/010_seed_streetlight_dataset_valid_train_set_2_frame_16_jpg.rf.Jfnk0h2dV8UTkkYlZ43e.jpg","41024","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/011_mobile_night_video_20250529_205507_frame_0099.jpg","157224","2026-05-13T03:42:04"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/012_seed_streetlight_dataset_test_train_set_1_frame_382_jpg.rf.7y5kf69iDRvpoOvoBCZ4.jpg","51938","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/013_mobile_night_video_20250529_205815_frame_0006.jpg","113706","2026-05-13T03:42:02"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/014_seed_streetlight_dataset_train_train_set_2_frame_32_jpg.rf.wg8zJ3aDgSpTu4BkUUPy.jpg","53915","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/015_mobile_night_video_20250529_2050207_frame_0078.jpg","173995","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/016_seed_streetlight_dataset_valid_train_set_2_frame_28_jpg.rf.54vCClxAAr20XzzMXqYR.jpg","75461","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/017_mobile_night_video_20250529_205437_frame_0074.jpg","132558","2026-05-13T03:42:06"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/018_seed_streetlight_dataset_test_val_set_1_frame_99_jpg.rf.60Xx6ALLVua6PWABBPql.jpg","48204","2026-05-14T10:57:58"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/019_mobile_night_video_56165151815_frame_0027.jpg","112454","2026-05-13T03:42:00"
"exports/annotations_LLM/batch_001/image_batch/chatgpt_streetlight_measurement_batch_001_100/images/020_seed_streetlight_dataset_train_train_set_2_frame_5_jpg.rf.XRDDaYsNah8ma3McdPpg.jpg","56579","2026-05-14T10:57:58"
